ID_Venta,ID_Cliente,Monto,Fecha,Nombre,Ciudad,Total_Gastado_Cliente,Conteo_Transacciones_Ciudad
2002,140,105.47,23/04/2024,Lucia Diaz,Mazatlan,3051.13,406.0
2004,139,973.78,24/10/2024,Juan Perez,Los Mochis,1707.25,445.0
2005,327,162.8,01/07/2024,Ana Martinez,Salvador Alvarado,1000.91,476.0
2006,102,194.34,09/06/2024,Lucia Diaz,Salvador Alvarado,3404.67,476.0
2007,137,775.95,04/02/2024,Juan Perez,Culiacan,1556.31,424.0
2008,419,998.68,04/03/2024,Juan Perez,Mazatlan,3595.07,406.0
2009,274,188.62,23/06/2024,Pedro Hernandez,Salvador Alvarado,2210.12,476.0
2011,154,912.52,17/05/2024,Juan Perez,Guasave,2580.4,402.0
2012,219,958.37,01/02/2024,Elena Solis,Salvador Alvarado,1308.79,476.0
2014,374,989.26,20/11/2024,Ana Martinez,Mazatlan,4068.95,406.0
2015,475,539.18,07/08/2024,Pedro Hernandez,Guasave,2515.61,402.0
2017,85,372.76,16/05/2024,Juan Perez,Mazatlan,1877.82,406.0
2018,99,722.71,06/10/2024,Luis Lopez,Los Mochis,3115.62,445.0
2020,239,158.23,07/07/2024,Luis Lopez,Culiacan,1805.32,424.0
2021,105,845.72,30/12/2024,Luis Lopez,Mazatlan,1805.57,406.0
2023,232,409.26,05/06/2024,Maria Garcia,Culiacan,1767.87,424.0
2024,181,561.98,24/03/2024,Elena Solis,Salvador Alvarado,3275.68,476.0
2027,389,582.41,16/11/2024,Pedro Hernandez,Guasave,3237.68,402.0
2028,316,737.66,21/02/2024,Juan Perez,Guasave,1240.43,402.0
2031,38,750.24,21/05/2024,Carlos Ruiz,Los Mochis,5266.6,445.0
2032,485,533.03,19/03/2024,Pedro Hernandez,Mazatlan,5552.24,406.0
2034,328,465.65,10/03/2024,Lucia Diaz,Los Mochis,2314.18,445.0
2035,259,16.24,17/06/2024,Carlos Ruiz,Culiacan,1452.91,424.0
2036,10,496.4,28/01/2024,Lucia Diaz,Salvador Alvarado,1953.38,476.0
2039,71,274.08,29/09/2024,Elena Solis,Mazatlan,3575.99,406.0
2040,207,889.5,27/12/2024,Lucia Diaz,Guasave,1566.45,402.0
2041,91,101.48,12/02/2024,Maria Garcia,Guasave,1589.33,402.0
2042,272,227.6,30/03/2024,Carlos Ruiz,Los Mochis,4315.67,445.0
2043,146,734.58,21/02/2024,Carlos Ruiz,Salvador Alvarado,8206.4,476.0
2044,160,893.29,30/11/2024,Ana Martinez,Los Mochis,3219.63,445.0
2046,11,87.75,12/04/2024,Juan Perez,Los Mochis,4188.45,445.0
2047,348,94.81,09/05/2024,Elena Solis,Guasave,4152.58,402.0
2048,103,209.55,12/11/2024,Lucia Diaz,Mazatlan,774.13,406.0
2049,203,736.77,27/02/2024,Carlos Ruiz,Los Mochis,3343.17,445.0
2050,293,500.88,26/01/2024,Ana Martinez,Mazatlan,2397.83,406.0
2051,11,451.54,10/03/2024,Juan Perez,Los Mochis,4188.45,445.0
2052,224,991.94,16/08/2024,Elena Solis,Guasave,2919.3,402.0
2055,131,181.19,28/11/2024,Elena Solis,Salvador Alvarado,1737.42,476.0
2058,59,920.9,01/04/2024,Luis Lopez,Salvador Alvarado,3057.53,476.0
2059,232,434.58,24/11/2024,Maria Garcia,Culiacan,1767.87,424.0
2060,101,913.46,10/05/2024,Carlos Ruiz,Salvador Alvarado,6296.35,476.0
2061,473,436.13,08/05/2024,Juan Perez,Salvador Alvarado,2671.88,476.0
2062,226,1009.04,02/12/2024,Luis Lopez,Culiacan,1523.77,424.0
2063,429,42.84,27/11/2024,Juan Perez,Los Mochis,1959.8,445.0
2066,60,801.68,18/12/2024,Ana Martinez,Guasave,4568.57,402.0
2067,215,930.91,22/08/2024,Lucia Diaz,Guasave,3764.61,402.0
2068,287,976.06,03/11/2024,Elena Solis,Salvador Alvarado,2384.47,476.0
2069,456,161.37,02/09/2024,Maria Garcia,Culiacan,2441.23,424.0
2071,143,947.17,28/03/2024,Pedro Hernandez,Salvador Alvarado,3580.56,476.0
2072,386,348.57,07/02/2024,Juan Perez,Culiacan,2450.36,424.0
2075,238,419.0,27/06/2024,Ana Martinez,Salvador Alvarado,3538.71,476.0
2076,107,380.57,13/02/2024,Pedro Hernandez,Culiacan,4145.51,424.0
2077,227,212.32,10/05/2024,Maria Garcia,Los Mochis,1816.11,445.0
2081,45,211.55,10/01/2024,Elena Solis,Culiacan,2329.21,424.0
2082,475,490.9,08/08/2024,Pedro Hernandez,Guasave,2515.61,402.0
2083,396,359.89,07/11/2024,Pedro Hernandez,Guasave,4492.53,402.0
2085,330,635.17,08/12/2024,Elena Solis,Los Mochis,1820.02,445.0
2086,203,834.03,01/06/2024,Carlos Ruiz,Los Mochis,3343.17,445.0
2087,290,533.78,27/09/2024,Pedro Hernandez,Culiacan,4060.79,424.0
2088,261,343.64,25/08/2024,Elena Solis,Culiacan,2080.92,424.0
2089,332,847.61,12/09/2024,Maria Garcia,Guasave,5201.79,402.0
2090,217,408.87,07/09/2024,Lucia Diaz,Mazatlan,6529.51,406.0
2092,307,566.12,18/01/2024,Ana Martinez,Guasave,5671.54,402.0
2093,4,448.21,07/04/2024,Carlos Ruiz,Salvador Alvarado,2994.97,476.0
2096,65,915.22,15/01/2024,Lucia Diaz,Los Mochis,2526.08,445.0
2097,272,368.42,02/12/2024,Carlos Ruiz,Los Mochis,4315.67,445.0
2099,73,587.43,31/08/2024,Ana Martinez,Salvador Alvarado,2504.27,476.0
2100,146,423.33,26/03/2024,Carlos Ruiz,Salvador Alvarado,8206.4,476.0
2101,43,358.77,12/11/2024,Maria Garcia,Culiacan,4402.54,424.0
2104,409,709.41,07/12/2024,Pedro Hernandez,Salvador Alvarado,2574.4,476.0
2105,127,561.66,15/03/2024,Lucia Diaz,Los Mochis,5818.89,445.0
2106,450,757.63,02/09/2024,Elena Solis,Salvador Alvarado,5990.32,476.0
2108,361,572.22,08/03/2024,Elena Solis,Salvador Alvarado,2399.98,476.0
2109,500,210.59,28/10/2024,Lucia Diaz,Salvador Alvarado,2526.42,476.0
2110,38,256.31,04/01/2024,Carlos Ruiz,Los Mochis,5266.6,445.0
2114,6,891.89,28/08/2024,Ana Martinez,Guasave,5148.5,402.0
2116,372,237.36,16/08/2024,Pedro Hernandez,Los Mochis,4919.76,445.0
2117,472,361.87,15/03/2024,Luis Lopez,Mazatlan,1774.04,406.0
2118,133,767.31,04/01/2024,Carlos Ruiz,Salvador Alvarado,5198.82,476.0
2119,38,544.17,19/06/2024,Carlos Ruiz,Los Mochis,5266.6,445.0
2120,248,884.1,26/02/2024,Lucia Diaz,Guasave,2225.97,402.0
2121,156,503.02,29/07/2024,Juan Perez,Salvador Alvarado,1474.33,476.0
2123,383,586.06,25/01/2024,Elena Solis,Salvador Alvarado,2499.15,476.0
2124,32,384.84,19/07/2024,Maria Garcia,Salvador Alvarado,3835.65,476.0
2125,72,920.99,01/07/2024,Luis Lopez,Mazatlan,1006.02,406.0
2126,21,636.37,13/07/2024,Elena Solis,Los Mochis,2887.73,445.0
2129,355,818.44,24/12/2024,Luis Lopez,Los Mochis,3608.91,445.0
2130,434,361.93,16/11/2024,Lucia Diaz,Mazatlan,4549.77,406.0
2131,314,653.01,26/07/2024,Carlos Ruiz,Salvador Alvarado,1944.01,476.0
2134,21,96.14,08/04/2024,Elena Solis,Los Mochis,2887.73,445.0
2135,318,924.19,26/08/2024,Luis Lopez,Culiacan,3692.17,424.0
2136,417,512.2,19/01/2024,Juan Perez,Salvador Alvarado,1004.81,476.0
2138,146,299.3,18/11/2024,Carlos Ruiz,Salvador Alvarado,8206.4,476.0
2139,484,32.27,19/09/2024,Ana Martinez,Guasave,2956.71,402.0
2141,461,122.22,06/11/2024,Juan Perez,Salvador Alvarado,3145.29,476.0
2142,174,846.03,08/10/2024,Carlos Ruiz,Los Mochis,6088.72,445.0
2144,218,605.72,29/05/2024,Luis Lopez,Mazatlan,4628.45,406.0
2145,467,395.24,30/11/2024,Carlos Ruiz,Mazatlan,5358.82,406.0
2146,369,481.72,30/04/2024,Maria Garcia,Guasave,1945.19,402.0
2148,79,459.75,20/02/2024,Luis Lopez,Guasave,3228.52,402.0
2149,100,325.45,12/03/2024,Maria Garcia,Salvador Alvarado,2185.14,476.0
2150,249,1008.39,27/06/2024,Ana Martinez,Salvador Alvarado,5483.43,476.0
2151,281,982.62,08/06/2024,Elena Solis,Culiacan,4854.76,424.0
2152,286,21.41,29/01/2024,Carlos Ruiz,Salvador Alvarado,4056.46,476.0
2153,61,490.35,17/01/2024,Maria Garcia,Salvador Alvarado,3533.93,476.0
2154,169,754.6,02/08/2024,Maria Garcia,Salvador Alvarado,1779.81,476.0
2155,163,564.75,14/08/2024,Maria Garcia,Mazatlan,3135.06,406.0
2156,264,322.66,03/11/2024,Lucia Diaz,Culiacan,2929.5,424.0
2157,143,378.72,06/11/2024,Pedro Hernandez,Salvador Alvarado,3580.56,476.0
2158,150,888.91,05/01/2024,Carlos Ruiz,Salvador Alvarado,3442.0,476.0
2159,136,797.88,11/07/2024,Elena Solis,Guasave,1253.22,402.0
2163,396,743.48,23/10/2024,Pedro Hernandez,Guasave,4492.53,402.0
2166,408,78.03,16/12/2024,Lucia Diaz,Guasave,2233.27,402.0
2167,453,502.43,19/03/2024,Elena Solis,Los Mochis,3757.24,445.0
2168,228,807.2,20/01/2024,Carlos Ruiz,Mazatlan,5157.48,406.0
2169,1,225.54,01/02/2024,Elena Solis,Culiacan,4076.68,424.0
2171,236,425.76,27/08/2024,Elena Solis,Salvador Alvarado,4876.46,476.0
2172,69,191.29,17/03/2024,Juan Perez,Culiacan,752.06,424.0
2175,327,103.85,23/11/2024,Ana Martinez,Salvador Alvarado,1000.91,476.0
2176,292,352.58,04/07/2024,Ana Martinez,Salvador Alvarado,2086.77,476.0
2177,80,514.72,25/02/2024,Juan Perez,Culiacan,2189.86,424.0
2178,80,223.71,19/08/2024,Juan Perez,Culiacan,2189.86,424.0
2179,2,588.42,14/12/2024,Carlos Ruiz,Mazatlan,1613.64,406.0
2180,82,248.88,29/01/2024,Juan Perez,Culiacan,2318.51,424.0
2182,38,293.3,13/09/2024,Carlos Ruiz,Los Mochis,5266.6,445.0
2184,88,606.52,10/04/2024,Elena Solis,Mazatlan,4640.8,406.0
2185,437,795.09,24/01/2024,Carlos Ruiz,Guasave,898.47,402.0
2190,155,426.06,17/02/2024,Lucia Diaz,Mazatlan,5137.92,406.0
2191,315,859.69,28/06/2024,Carlos Ruiz,Los Mochis,4900.77,445.0
2192,218,207.35,30/10/2024,Luis Lopez,Mazatlan,4628.45,406.0
2195,22,581.23,20/06/2024,Juan Perez,Mazatlan,5956.73,406.0
2196,218,537.74,02/12/2024,Luis Lopez,Mazatlan,4628.45,406.0
2197,281,617.58,28/06/2024,Elena Solis,Culiacan,4854.76,424.0
2198,235,951.54,09/01/2024,Elena Solis,Los Mochis,4488.88,445.0
2199,27,144.97,29/01/2024,Ana Martinez,Guasave,1785.99,402.0
2201,406,58.97,17/08/2024,Elena Solis,Culiacan,2387.21,424.0
2202,342,581.0,14/09/2024,Elena Solis,Mazatlan,3987.35,406.0
2203,340,340.08,02/03/2024,Lucia Diaz,Culiacan,2684.41,424.0
2204,174,118.98,11/12/2024,Carlos Ruiz,Los Mochis,6088.72,445.0
2206,361,842.72,05/03/2024,Elena Solis,Salvador Alvarado,2399.98,476.0
2207,294,848.48,26/08/2024,Carlos Ruiz,Salvador Alvarado,2592.21,476.0
2208,482,414.78,01/07/2024,Elena Solis,Guasave,1599.66,402.0
2209,377,313.89,27/12/2024,Maria Garcia,Mazatlan,2486.35,406.0
2210,403,883.7,05/09/2024,Pedro Hernandez,Los Mochis,3613.22,445.0
2212,478,17.96,22/07/2024,Juan Perez,Mazatlan,2221.26,406.0
2213,20,497.93,02/12/2024,Lucia Diaz,Los Mochis,3175.64,445.0
2216,245,989.81,21/03/2024,Lucia Diaz,Los Mochis,2118.7,445.0
2217,107,361.78,07/10/2024,Pedro Hernandez,Culiacan,4145.51,424.0
2219,386,547.06,06/04/2024,Juan Perez,Culiacan,2450.36,424.0
2221,342,975.48,03/10/2024,Elena Solis,Mazatlan,3987.35,406.0
2222,450,945.02,01/09/2024,Elena Solis,Salvador Alvarado,5990.32,476.0
2223,332,549.86,16/04/2024,Maria Garcia,Guasave,5201.79,402.0
2224,57,101.47,22/09/2024,Carlos Ruiz,Salvador Alvarado,3931.21,476.0
2227,257,185.14,16/09/2024,Pedro Hernandez,Los Mochis,1103.12,445.0
2228,7,639.78,11/04/2024,Carlos Ruiz,Mazatlan,1584.17,406.0
2231,43,235.02,07/04/2024,Maria Garcia,Culiacan,4402.54,424.0
2232,216,858.13,28/03/2024,Lucia Diaz,Mazatlan,2126.98,406.0
2233,67,329.29,12/11/2024,Juan Perez,Guasave,2144.11,402.0
2234,20,870.01,26/12/2024,Lucia Diaz,Los Mochis,3175.64,445.0
2236,57,766.38,05/11/2024,Carlos Ruiz,Salvador Alvarado,3931.21,476.0
2239,16,490.34,11/02/2024,Juan Perez,Los Mochis,4206.5,445.0
2240,217,933.01,21/08/2024,Lucia Diaz,Mazatlan,6529.51,406.0
2242,217,326.71,02/12/2024,Lucia Diaz,Mazatlan,6529.51,406.0
2243,470,937.96,05/03/2024,Carlos Ruiz,Mazatlan,1872.69,406.0
2245,454,174.88,21/12/2024,Elena Solis,Guasave,4435.04,402.0
2247,318,351.58,12/10/2024,Luis Lopez,Culiacan,3692.17,424.0
2248,13,839.4,12/07/2024,Carlos Ruiz,Culiacan,4291.0,424.0
2249,122,377.13,17/10/2024,Maria Garcia,Guasave,4463.1,402.0
2250,21,977.73,01/06/2024,Elena Solis,Los Mochis,2887.73,445.0
2251,465,205.04,05/06/2024,Pedro Hernandez,Los Mochis,4377.26,445.0
2252,85,529.43,05/10/2024,Juan Perez,Mazatlan,1877.82,406.0
2253,117,776.47,21/06/2024,Luis Lopez,Mazatlan,3151.38,406.0
2257,465,339.09,23/11/2024,Pedro Hernandez,Los Mochis,4377.26,445.0
2258,79,1005.35,30/06/2024,Luis Lopez,Guasave,3228.52,402.0
2260,13,585.14,09/12/2024,Carlos Ruiz,Culiacan,4291.0,424.0
2261,25,576.56,27/04/2024,Lucia Diaz,Guasave,1949.1,402.0
2263,383,318.76,26/12/2024,Elena Solis,Salvador Alvarado,2499.15,476.0
2264,94,319.2,10/03/2024,Luis Lopez,Guasave,4525.91,402.0
2265,44,52.45,08/01/2024,Maria Garcia,Culiacan,2237.97,424.0
2267,61,14.26,26/12/2024,Maria Garcia,Salvador Alvarado,3533.93,476.0
2268,470,842.9,17/05/2024,Carlos Ruiz,Mazatlan,1872.69,406.0
2269,481,503.25,18/09/2024,Luis Lopez,Culiacan,1376.3,424.0
2270,135,152.22,15/04/2024,Maria Garcia,Los Mochis,3239.6,445.0
2271,6,932.81,06/07/2024,Ana Martinez,Guasave,5148.5,402.0
2272,25,593.39,19/08/2024,Lucia Diaz,Guasave,1949.1,402.0
2273,473,261.57,12/04/2024,Juan Perez,Salvador Alvarado,2671.88,476.0
2275,460,768.27,19/02/2024,Lucia Diaz,Guasave,2545.8,402.0
2276,415,206.08,09/04/2024,Carlos Ruiz,Culiacan,1212.08,424.0
2280,413,917.11,22/10/2024,Lucia Diaz,Guasave,1937.19,402.0
2281,65,717.11,07/04/2024,Lucia Diaz,Los Mochis,2526.08,445.0
2282,355,564.44,28/02/2024,Luis Lopez,Los Mochis,3608.91,445.0
2283,55,982.04,29/06/2024,Carlos Ruiz,Culiacan,3581.7,424.0
2284,215,34.0,08/02/2024,Lucia Diaz,Guasave,3764.61,402.0
2285,274,209.35,11/12/2024,Pedro Hernandez,Salvador Alvarado,2210.12,476.0
2286,28,215.7,31/05/2024,Pedro Hernandez,Culiacan,3190.48,424.0
2288,478,421.12,19/03/2024,Juan Perez,Mazatlan,2221.26,406.0
2289,5,955.03,18/11/2024,Lucia Diaz,Los Mochis,3731.07,445.0
2290,393,22.1,03/02/2024,Maria Garcia,Salvador Alvarado,1859.04,476.0
2291,63,222.64,28/11/2024,Carlos Ruiz,Los Mochis,2948.14,445.0
2292,213,714.74,22/07/2024,Ana Martinez,Mazatlan,1310.94,406.0
2293,391,833.37,13/08/2024,Pedro Hernandez,Salvador Alvarado,3794.73,476.0
2295,384,164.55,01/11/2024,Luis Lopez,Guasave,800.61,402.0
2297,307,549.39,24/09/2024,Ana Martinez,Guasave,5671.54,402.0
2299,291,272.25,29/09/2024,Carlos Ruiz,Salvador Alvarado,5123.68,476.0
2300,108,545.95,29/03/2024,Luis Lopez,Salvador Alvarado,3249.18,476.0
2303,119,747.15,11/12/2024,Pedro Hernandez,Los Mochis,1626.57,445.0
2304,147,415.34,27/01/2024,Carlos Ruiz,Los Mochis,992.22,445.0
2306,6,597.23,25/01/2024,Ana Martinez,Guasave,5148.5,402.0
2308,32,213.73,20/04/2024,Maria Garcia,Salvador Alvarado,3835.65,476.0
2309,85,185.74,23/10/2024,Juan Perez,Mazatlan,1877.82,406.0
2310,430,723.18,25/10/2024,Pedro Hernandez,Los Mochis,2315.44,445.0
2311,57,249.12,08/07/2024,Carlos Ruiz,Salvador Alvarado,3931.21,476.0
2312,27,405.15,09/01/2024,Ana Martinez,Guasave,1785.99,402.0
2314,31,562.46,12/09/2024,Lucia Diaz,Mazatlan,4007.48,406.0
2315,175,545.19,14/01/2024,Pedro Hernandez,Culiacan,1504.59,424.0
2318,60,823.74,19/05/2024,Ana Martinez,Guasave,4568.57,402.0
2319,210,504.54,13/08/2024,Pedro Hernandez,Salvador Alvarado,1118.27,476.0
2320,114,725.11,20/07/2024,Lucia Diaz,Guasave,2909.17,402.0
2324,435,659.97,07/10/2024,Carlos Ruiz,Los Mochis,2211.73,445.0
2326,30,348.53,22/11/2024,Luis Lopez,Culiacan,2378.77,424.0
2328,105,37.62,23/08/2024,Luis Lopez,Mazatlan,1805.57,406.0
2330,46,308.7,07/11/2024,Maria Garcia,Culiacan,1531.36,424.0
2331,310,831.93,15/01/2024,Pedro Hernandez,Salvador Alvarado,3169.43,476.0
2333,279,471.76,10/07/2024,Juan Perez,Culiacan,3781.19,424.0
2335,348,40.39,25/04/2024,Elena Solis,Guasave,4152.58,402.0
2336,471,963.38,21/08/2024,Elena Solis,Salvador Alvarado,3888.39,476.0
2340,169,437.13,28/01/2024,Maria Garcia,Salvador Alvarado,1779.81,476.0
2341,484,153.29,05/01/2024,Ana Martinez,Guasave,2956.71,402.0
2342,199,574.54,22/02/2024,Carlos Ruiz,Culiacan,4231.21,424.0
2343,411,882.35,03/11/2024,Juan Perez,Los Mochis,882.35,445.0
2345,157,598.28,13/05/2024,Lucia Diaz,Mazatlan,2879.0,406.0
2347,115,912.43,30/01/2024,Maria Garcia,Guasave,3824.47,402.0
2348,469,393.89,09/11/2024,Juan Perez,Los Mochis,1877.78,445.0
2349,247,963.52,09/03/2024,Carlos Ruiz,Mazatlan,3492.32,406.0
2350,30,159.81,26/04/2024,Luis Lopez,Culiacan,2378.77,424.0
2351,365,277.78,07/11/2024,Carlos Ruiz,Salvador Alvarado,3144.01,476.0
2353,334,579.09,20/10/2024,Ana Martinez,Guasave,8435.24,402.0
2354,160,934.17,09/10/2024,Ana Martinez,Los Mochis,3219.63,445.0
2355,98,869.0,26/07/2024,Luis Lopez,Salvador Alvarado,3741.23,476.0
2356,477,459.84,19/12/2024,Carlos Ruiz,Los Mochis,1664.78,445.0
2358,279,175.92,21/02/2024,Juan Perez,Culiacan,3781.19,424.0
2359,261,354.11,11/06/2024,Elena Solis,Culiacan,2080.92,424.0
2361,49,397.21,25/06/2024,Maria Garcia,Los Mochis,2919.2,445.0
2362,214,152.49,13/11/2024,Carlos Ruiz,Los Mochis,2367.38,445.0
2363,185,95.01,15/04/2024,Elena Solis,Salvador Alvarado,2887.89,476.0
2364,162,778.07,05/09/2024,Pedro Hernandez,Salvador Alvarado,2544.03,476.0
2366,47,610.92,29/07/2024,Maria Garcia,Culiacan,4200.35,424.0
2368,460,58.1,21/08/2024,Lucia Diaz,Guasave,2545.8,402.0
2372,23,178.79,20/10/2024,Carlos Ruiz,Los Mochis,2973.65,445.0
2373,118,120.96,27/12/2024,Carlos Ruiz,Los Mochis,2772.18,445.0
2374,80,660.8,04/12/2024,Juan Perez,Culiacan,2189.86,424.0
2375,157,983.28,01/09/2024,Lucia Diaz,Mazatlan,2879.0,406.0
2377,465,997.71,29/05/2024,Pedro Hernandez,Los Mochis,4377.26,445.0
2378,311,533.97,14/05/2024,Carlos Ruiz,Guasave,4292.65,402.0
2380,225,651.02,18/02/2024,Elena Solis,Salvador Alvarado,2293.19,476.0
2381,17,736.7,07/05/2024,Ana Martinez,Salvador Alvarado,3332.78,476.0
2382,268,118.54,04/02/2024,Luis Lopez,Mazatlan,2082.86,406.0
2383,462,515.98,19/04/2024,Ana Martinez,Los Mochis,2004.53,445.0
2384,306,953.01,31/05/2024,Maria Garcia,Guasave,3367.22,402.0
2386,84,225.37,31/07/2024,Carlos Ruiz,Guasave,2720.45,402.0
2387,485,601.29,08/07/2024,Pedro Hernandez,Mazatlan,5552.24,406.0
2388,310,832.58,24/01/2024,Pedro Hernandez,Salvador Alvarado,3169.43,476.0
2390,69,285.38,29/12/2024,Juan Perez,Culiacan,752.06,424.0
2391,244,768.96,17/01/2024,Luis Lopez,Mazatlan,3403.33,406.0
2393,21,805.86,10/03/2024,Elena Solis,Los Mochis,2887.73,445.0
2395,291,127.4,29/12/2024,Carlos Ruiz,Salvador Alvarado,5123.68,476.0
2398,432,886.31,16/11/2024,Juan Perez,Mazatlan,4233.14,406.0
2399,243,527.63,17/06/2024,Ana Martinez,Los Mochis,3526.83,445.0
2400,353,573.38,05/11/2024,Maria Garcia,Salvador Alvarado,2375.06,476.0
2401,287,210.54,25/08/2024,Elena Solis,Salvador Alvarado,2384.47,476.0
2402,152,909.94,16/05/2024,Maria Garcia,Los Mochis,3150.7,445.0
2403,211,695.24,22/03/2024,Elena Solis,Culiacan,4501.79,424.0
2405,417,203.99,03/09/2024,Juan Perez,Salvador Alvarado,1004.81,476.0
2407,3,390.63,03/07/2024,Maria Garcia,Guasave,1825.23,402.0
2409,363,286.94,25/09/2024,Lucia Diaz,Mazatlan,791.36,406.0
2411,434,692.05,29/02/2024,Lucia Diaz,Mazatlan,4549.77,406.0
2412,243,265.32,23/06/2024,Ana Martinez,Los Mochis,3526.83,445.0
2414,113,36.18,19/06/2024,Ana Martinez,Mazatlan,4681.52,406.0
2415,104,567.16,19/09/2024,Juan Perez,Culiacan,1829.76,424.0
2416,484,465.57,15/12/2024,Ana Martinez,Guasave,2956.71,402.0
2418,431,687.5,15/02/2024,Pedro Hernandez,Los Mochis,2420.23,445.0
2419,165,380.8,31/01/2024,Pedro Hernandez,Los Mochis,3163.11,445.0
2420,149,308.34,28/12/2024,Elena Solis,Mazatlan,1227.97,406.0
2421,315,963.79,17/06/2024,Carlos Ruiz,Los Mochis,4900.77,445.0
2422,256,350.87,14/11/2024,Ana Martinez,Guasave,3237.5,402.0
2423,412,23.57,08/11/2024,Maria Garcia,Mazatlan,1105.06,406.0
2424,274,187.78,14/06/2024,Pedro Hernandez,Salvador Alvarado,2210.12,476.0
2426,410,276.48,08/09/2024,Lucia Diaz,Los Mochis,2655.46,445.0
2427,174,313.9,27/08/2024,Carlos Ruiz,Los Mochis,6088.72,445.0
2428,372,505.28,20/09/2024,Pedro Hernandez,Los Mochis,4919.76,445.0
2430,146,513.48,12/09/2024,Carlos Ruiz,Salvador Alvarado,8206.4,476.0
2431,120,141.02,02/05/2024,Maria Garcia,Guasave,2952.69,402.0
2432,22,924.39,24/12/2024,Juan Perez,Mazatlan,5956.73,406.0
2434,483,560.83,10/11/2024,Luis Lopez,Guasave,2865.96,402.0
2435,320,386.04,21/05/2024,Lucia Diaz,Los Mochis,1402.56,445.0
2437,377,90.16,30/09/2024,Maria Garcia,Mazatlan,2486.35,406.0
2438,77,151.88,23/04/2024,Pedro Hernandez,Guasave,1510.31,402.0
2441,295,224.53,10/07/2024,Ana Martinez,Salvador Alvarado,1733.2,476.0
2443,109,823.89,06/07/2024,Carlos Ruiz,Mazatlan,2253.68,406.0
2445,250,128.66,10/04/2024,Maria Garcia,Culiacan,2930.91,424.0
2446,66,498.03,02/02/2024,Ana Martinez,Mazatlan,1526.13,406.0
2447,259,19.93,17/07/2024,Carlos Ruiz,Culiacan,1452.91,424.0
2448,187,64.98,08/09/2024,Elena Solis,Culiacan,1886.46,424.0
2451,334,865.15,30/03/2024,Ana Martinez,Guasave,8435.24,402.0
2452,472,47.96,29/03/2024,Luis Lopez,Mazatlan,1774.04,406.0
2455,210,613.73,09/09/2024,Pedro Hernandez,Salvador Alvarado,1118.27,476.0
2456,182,600.25,11/12/2024,Pedro Hernandez,Culiacan,2786.86,424.0
2459,63,670.79,08/06/2024,Carlos Ruiz,Los Mochis,2948.14,445.0
2460,267,196.37,26/09/2024,Carlos Ruiz,Los Mochis,4454.15,445.0
2461,55,332.44,25/02/2024,Carlos Ruiz,Culiacan,3581.7,424.0
2465,180,725.28,12/05/2024,Ana Martinez,Mazatlan,3082.34,406.0
2466,356,217.51,14/07/2024,Pedro Hernandez,Mazatlan,547.43,406.0
2467,394,277.28,29/12/2024,Ana Martinez,Mazatlan,1773.29,406.0
2468,449,824.11,23/05/2024,Lucia Diaz,Mazatlan,3078.31,406.0
2469,131,880.32,06/03/2024,Elena Solis,Salvador Alvarado,1737.42,476.0
2470,14,906.44,13/10/2024,Lucia Diaz,Los Mochis,3942.61,445.0
2472,154,921.89,27/07/2024,Juan Perez,Guasave,2580.4,402.0
2474,483,41.33,25/11/2024,Luis Lopez,Guasave,2865.96,402.0
2475,158,408.44,24/09/2024,Ana Martinez,Salvador Alvarado,3044.97,476.0
2477,230,303.17,06/10/2024,Elena Solis,Guasave,1873.86,402.0
2478,208,501.58,08/11/2024,Ana Martinez,Guasave,2166.02,402.0
2479,206,856.42,20/05/2024,Luis Lopez,Salvador Alvarado,2966.49,476.0
2481,452,499.46,06/03/2024,Luis Lopez,Mazatlan,2386.91,406.0
2483,480,531.84,13/04/2024,Maria Garcia,Los Mochis,1515.96,445.0
2484,453,680.59,08/05/2024,Elena Solis,Los Mochis,3757.24,445.0
2485,6,321.0,23/10/2024,Ana Martinez,Guasave,5148.5,402.0
2486,409,776.48,20/03/2024,Pedro Hernandez,Salvador Alvarado,2574.4,476.0
2489,228,854.66,13/12/2024,Carlos Ruiz,Mazatlan,5157.48,406.0
2491,135,774.61,02/05/2024,Maria Garcia,Los Mochis,3239.6,445.0
2492,328,958.34,13/02/2024,Lucia Diaz,Los Mochis,2314.18,445.0
2493,109,12.88,04/02/2024,Carlos Ruiz,Mazatlan,2253.68,406.0
2494,6,815.74,20/03/2024,Ana Martinez,Guasave,5148.5,402.0
2495,456,776.03,05/09/2024,Maria Garcia,Culiacan,2441.23,424.0
2498,307,824.94,19/12/2024,Ana Martinez,Guasave,5671.54,402.0
2502,117,95.91,15/07/2024,Luis Lopez,Mazatlan,3151.38,406.0
2503,207,41.89,17/11/2024,Lucia Diaz,Guasave,1566.45,402.0
2504,9,173.6,15/12/2024,Lucia Diaz,Culiacan,3381.02,424.0
2505,157,565.1,21/09/2024,Lucia Diaz,Mazatlan,2879.0,406.0
2506,293,35.36,18/03/2024,Ana Martinez,Mazatlan,2397.83,406.0
2507,244,531.88,15/07/2024,Luis Lopez,Mazatlan,3403.33,406.0
2508,16,626.2,06/02/2024,Juan Perez,Los Mochis,4206.5,445.0
2511,32,429.68,29/05/2024,Maria Garcia,Salvador Alvarado,3835.65,476.0
2512,22,814.01,22/11/2024,Juan Perez,Mazatlan,5956.73,406.0
